Area ID,Area Name,Battle Type,Doll ID,Type,Name,Level,MOD,Link,Max HP,Crit.Rate,Crit.Damage,Armor Pen.,Damage,Accuracy,Evasion,Rate of Fire,Armor,Rounds,Recovery,Affection,Oathed,Skill1,Skill2,Equip1,Equip2,Equip3,Combat Effectiveness,Score Prediction (1-Fairy),Score Prediction (2-Fairy),Score Prediction (3-Fairy),Score Prediction (4-Fairy),Rank
933,Adv.3,Day,112,MG,Negev,91,0,5,830,5%,150%,135,101,48,33,130,0,14,0,100,0,10,0,SNIP (Ammo) (5-Star),EOT (Holographic) (5-Star),MG Box (Body) (5-Star),7110,266,319,373,426,162
933,Adv.3,Day,238,MG,QJY-88,90,0,5,785,5%,150%,135,102,46,32,118,0,15,0,100,0,10,0,SNIP (Ammo) (5-Star),EOT (Holographic) (5-Star),MG Box (Body) (5-Star),7084,265,318,371,425,163
933,Adv.3,Day,109,MG,Gr MG5,90,0,5,940,5%,150%,135,101,41,25,112,0,16,0,100,0,8,0,SNIP (Ammo) (5-Star),EOT (Holographic) (5-Star),MG Box (Body) (5-Star),7015,263,315,368,420,164
933,Adv.3,Day,77,MG,M2HB,100,0,5,1075,5%,150%,135,126,33,15,96,0,15,0,100,0,10,0,SNIP (Ammo) (5-Star),EOT (Holographic) (5-Star),MG Box (Body) (5-Star),6996,262,314,367,419,165
933,Adv.3,Day,275,MG,M1895 CB,90,0,5,905,5%,150%,135,107,40,21,123,0,15,0,100,0,10,0,SNIP (Ammo) (5-Star),EOT (Holographic) (5-Star),MG Box (Body) (5-Star),6952,260,312,364,417,166
933,Adv.3,Day,3,HG,M9,60,0,3,183,40%,150%,15,24,42,66,53,0,0,0,100,0,1,0,Sp. Eq (Exclusive) (5-Star),-,-,1070,214,256,299,342,167
933,Adv.3,Day,175,AR,ART556,76,0,4,408,20%,150%,15,47,45,41,63,0,0,0,100,0,10,0,PEQ (Acc) (5-Star),-,-,2328,203,244,285,325,168
933,Adv.3,Day,130,AR,Type97,70,0,4,392,68%,150%,15,52,40,36,65,0,0,0,100,0,1,0,Sp. Eq (Exclusive) (5-Star),-,-,2319,202,243,284,324,169
933,Adv.3,Day,196,AR,Zas M21,70,0,4,412,20%,150%,15,47,38,32,66,0,0,0,100,0,4,0,PEQ (Acc) (5-Star),-,-,2071,181,217,253,289,170
933,Adv.3,Day,12,HG,C96,49,0,3,186,34%,150%,15,23,25,43,53,0,0,0,100,0,1,0,Supp (Silencer) (4-Star),-,-,882,176,211,246,282,171
933,Adv.3,Day,15,HG,G17,48,0,3,141,34%,150%,15,21,34,58,51,0,0,0,100,0,1,0,Supp (Silencer) (4-Star),-,-,852,170,204,238,272,172
933,Adv.3,Day,80,MG,M1919A4,70,0,4,616,35%,160%,135,92,53,18,90,0,9,0,100,0,1,0,SNIP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),-,4377,164,196,229,262,173
933,Adv.3,Day,98,HG,SPP-1,40,0,3,159,20%,150%,15,23,31,37,38,0,0,0,100,0,4,0,-,-,-,797,159,191,223,255,174
933,Adv.3,Day,6,HG,Tokarev,40,0,3,180,20%,150%,15,21,25,34,42,0,0,0,100,0,4,0,-,-,-,793,158,190,222,253,175
933,Adv.3,Day,314,AR,StG-940,70,0,4,376,20%,150%,15,42,38,34,63,0,0,0,100,0,1,0,PEQ (Acc) (5-Star),-,-,1794,156,188,219,251,176
933,Adv.3,Day,10,HG,PPK,44,0,3,123,20%,150%,15,17,32,54,51,0,0,0,100,0,4,0,-,-,-,768,153,184,215,245,177
933,Adv.3,Day,329,RF,SVCh,30,0,3,168,40%,150%,15,81,39,13,27,0,0,0,100,0,4,0,-,-,-,1049,141,169,198,226,178
933,Adv.3,Day,269,HG,Gr P30,30,0,3,135,20%,150%,15,19,26,35,43,0,0,0,100,0,1,0,-,-,-,670,134,160,187,214,179
933,Adv.3,Day,161,SG,Type97S,40,0,3,552,40%,150%,15,23,7,8,23,10,3,0,100,0,1,0,-,-,-,1300,130,156,182,208,180
933,Adv.3,Day,9,HG,P38,35,0,3,135,20%,150%,15,18,23,37,45,0,0,0,100,0,1,0,-,-,-,646,129,155,180,206,181
933,Adv.3,Day,192,RF,JS05,42,0,3,192,40%,150%,15,101,45,17,25,0,0,0,100,0,1,0,-,-,-,1146,128,154,180,206,182
933,Adv.3,Day,90,HG,FF FNP9,33,0,3,120,20%,150%,15,18,24,37,48,0,0,0,100,0,1,0,-,-,-,635,127,152,177,203,183
933,Adv.3,Day,163,SG,AA-12,30,0,3,522,40%,150%,15,19,6,6,31,9,5,0,100,0,4,0,-,-,-,1252,125,150,175,200,184
933,Adv.3,Day,189,SG,USAS-12,30,0,3,504,40%,150%,15,18,6,6,29,9,5,0,100,0,4,0,-,-,-,1200,120,144,168,192,185
933,Adv.3,Day,78,MG,M60,70,0,4,616,5%,150%,135,88,21,21,101,0,9,0,100,0,1,0,SNIP (Ammo) (5-Star),-,-,3106,116,139,163,186,186
933,Adv.3,Day,34,RF,M1 Garand,40,0,3,186,40%,150%,15,80,32,15,31,0,0,0,100,0,1,0,-,-,-,1028,115,138,161,185,187
933,Adv.3,Day,155,SG,M590,30,0,3,513,40%,150%,15,20,6,6,25,9,4,0,100,0,1,0,-,-,-,1153,115,138,161,184,188
933,Adv.3,Day,179,RF,Gd DSR-50,30,0,3,159,40%,150%,15,91,35,14,24,0,0,0,100,0,1,0,-,-,-,959,107,129,151,172,189
933,Adv.3,Day,29,SMG,STEN MkⅡ,54,0,3,426,5%,100%,15,24,10,48,74,0,0,0,100,0,4,0,Processor Chip (Body) (3-Star),-,-,1391,104,125,146,166,190
933,Adv.3,Day,320,RF,GM6 Lynx,30,0,3,165,40%,150%,15,80,31,13,26,0,0,0,100,0,1,0,-,-,-,897,100,121,141,161,191
933,Adv.3,Day,180,RF,PzB39,30,0,3,165,40%,150%,15,83,29,13,25,0,0,0,100,0,1,0,-,-,-,892,100,120,140,160,192
933,Adv.3,Day,69,AR,Fr FAMAS,43,0,3,261,20%,150%,15,31,27,23,67,0,0,0,100,0,1,0,-,-,-,1066,93,111,130,149,193
933,Adv.3,Day,167,HG,Gr HK45,29,0,2,86,20%,150%,15,20,24,33,43,0,0,0,100,0,4,0,-,-,-,462,92,110,129,147,194
933,Adv.3,Day,341,SMG,SP9,30,0,3,429,5%,100%,15,22,7,28,76,0,0,0,100,0,4,0,Processor Chip (Body) (3-Star),-,-,1154,86,103,121,138,195
933,Adv.3,Day,274,AR,ACR,30,0,3,225,30%,150%,15,31,21,20,58,0,0,0,100,0,4,0,-,-,-,978,85,102,119,136,196
933,Adv.3,Day,1039,AR,Junko Konno,36,0,3,225,20%,150%,15,37,26,23,51,0,1,0,100,0,1,0,-,-,-,969,84,101,118,135,197
933,Adv.3,Day,251,SMG,X95,30,0,3,378,5%,100%,15,26,7,29,80,0,0,0,100,0,4,0,Processor Chip (Body) (3-Star),-,-,1112,83,100,116,133,198
933,Adv.3,Day,333,SMG,VP1915,30,0,3,393,5%,100%,15,21,6,29,81,0,0,0,100,0,4,0,Processor Chip (Body) (3-Star),-,-,1093,81,98,114,131,199
933,Adv.3,Day,176,SMG,TMP,41,0,3,315,5%,100%,15,24,8,40,84,0,0,0,100,0,4,0,Processor Chip (Body) (3-Star),-,-,1082,81,97,113,129,200
933,Adv.3,Day,92,SMG,Spectre M4,38,0,3,363,5%,100%,15,22,7,33,81,0,0,0,100,0,4,0,Processor Chip (Body) (3-Star),-,-,1059,79,95,111,127,201
933,Adv.3,Day,18,SMG,Ingram,36,0,3,360,5%,100%,15,23,7,32,81,0,0,0,100,0,4,0,Processor Chip (Body) (3-Star),-,-,1065,79,95,111,127,202
933,Adv.3,Day,58,AR,AK-47,37,0,3,270,20%,150%,15,34,17,17,53,0,0,0,100,0,1,0,-,-,-,888,77,93,108,124,203
933,Adv.3,Day,355,SMG,Vigneron M2,30,0,3,342,5%,100%,15,23,7,31,75,0,0,0,100,0,4,0,Processor Chip (Body) (3-Star),-,-,1028,77,92,107,123,204
933,Adv.3,Day,358,HG,PPQ,11,0,2,78,20%,150%,15,15,15,17,44,0,0,0,100,0,4,0,-,-,-,382,76,91,106,122,205
933,Adv.3,Day,1010,HG,El Fail,11,0,2,74,20%,150%,15,14,14,19,42,0,0,0,100,0,4,0,-,-,-,380,76,91,106,121,206
933,Adv.3,Day,116,SMG,Z-62,30,0,3,327,5%,100%,15,22,7,32,68,0,0,0,100,0,4,0,Processor Chip (Body) (3-Star),-,-,978,73,88,102,117,207
933,Adv.3,Day,335,AR,Fedorov Avtomat,30,0,3,216,20%,150%,15,34,24,19,45,0,0,0,100,0,1,0,-,-,-,842,73,88,103,117,208
933,Adv.3,Day,158,SG,KS-23,27,0,2,348,40%,150%,15,25,5,5,20,8,3,0,100,0,1,0,-,-,-,729,72,87,102,116,209
933,Adv.3,Day,150,SMG,Shipka,30,0,3,327,5%,100%,15,20,7,33,82,0,0,0,100,0,1,0,Processor Chip (Body) (3-Star),-,-,962,72,86,101,115,210
933,Adv.3,Day,221,HG,GSh-18,10,0,2,76,20%,150%,15,16,12,20,38,0,0,0,100,0,4,0,-,-,-,359,71,86,100,114,211
933,Adv.3,Day,332,HG,Derringer,11,0,2,78,20%,150%,15,14,15,23,37,0,0,0,100,0,1,0,-,-,-,343,68,82,96,109,212
933,Adv.3,Day,1034,SG,Minos,11,0,2,316,40%,150%,15,19,4,4,18,5,4,0,100,0,4,0,-,-,-,656,65,78,91,104,213
933,Adv.3,Day,350,SG,FO-12,11,0,2,282,40%,150%,15,15,5,4,27,5,5,0,100,0,4,0,-,-,-,631,63,75,88,100,214
933,Adv.3,Day,229,SG,M870,10,0,2,288,40%,150%,15,16,4,4,21,5,4,0,100,0,4,0,-,-,-,621,62,74,86,99,215
933,Adv.3,Day,324,SG,M6 ASW,11,0,2,286,40%,150%,15,18,5,5,20,5,4,0,100,0,1,0,-,-,-,600,60,72,84,96,216
933,Adv.3,Day,278,SG,Six12,11,0,2,268,40%,150%,15,17,5,5,22,4,4,0,100,0,4,0,-,-,-,584,58,70,81,93,217
933,Adv.3,Day,164,SG,FP-6,10,0,2,284,40%,150%,15,16,4,4,21,5,4,0,100,0,1,0,-,-,-,577,57,69,80,92,218
933,Adv.3,Day,325,SG,PM5,11,0,2,262,40%,150%,15,17,4,5,21,4,5,0,100,0,4,0,-,-,-,578,57,69,80,92,219
933,Adv.3,Day,156,SG,Super-Shorty,11,0,2,268,40%,150%,15,13,5,6,21,4,3,0,100,0,1,0,-,-,-,554,55,66,77,88,220
933,Adv.3,Day,273,RF,SSG3000,11,0,2,98,40%,150%,15,57,18,8,27,0,0,0,100,0,4,0,-,-,-,486,54,65,76,87,221
933,Adv.3,Day,283,SG,Liberator,11,0,2,256,40%,150%,15,17,4,5,21,5,4,0,100,0,1,0,-,-,-,546,54,65,76,87,222
933,Adv.3,Day,226,RF,Mk 12,11,0,2,90,40%,150%,15,46,19,8,33,0,0,0,100,0,4,0,-,-,-,483,54,65,76,86,223
933,Adv.3,Day,28,SMG,Gr MP7,28,0,2,252,5%,150%,15,18,6,28,73,0,0,0,100,0,4,0,-,-,-,691,51,62,72,82,224
933,Adv.3,Day,85,MG,PK,30,0,3,369,5%,150%,15,57,10,10,66,0,11,0,100,0,4,0,-,-,-,1191,44,53,62,71,225
933,Adv.3,Day,110,MG,FG42,36,0,3,303,5%,150%,15,55,14,16,97,0,8,0,100,0,4,0,-,-,-,1164,43,52,61,69,226
933,Adv.3,Day,86,MG,MG42,30,0,3,321,5%,150%,15,54,10,12,103,0,10,0,100,0,1,0,-,-,-,1087,40,48,57,65,227
933,Adv.3,Day,178,SMG,F1,11,0,2,234,5%,150%,15,13,5,15,57,0,0,0,100,0,4,0,-,-,-,529,39,47,55,63,228
933,Adv.3,Day,1038,AR,Ai Mizuno,11,0,2,128,20%,150%,15,26,14,10,48,0,1,0,100,0,1,0,-,-,-,444,38,46,54,62,229
933,Adv.3,Day,113,HG,Serdyukov,1,0,1,35,20%,150%,15,13,9,10,40,0,0,0,100,0,4,0,-,-,-,159,38,45,53,61,230
933,Adv.3,Day,107,AR,FF F2000,12,0,2,118,20%,150%,15,20,12,11,60,0,0,0,100,0,4,0,-,-,-,434,37,45,53,60,231
933,Adv.3,Day,17,SMG,M3,14,0,2,210,5%,150%,15,15,5,18,49,0,0,0,100,0,4,0,-,-,-,503,37,45,52,60,232
933,Adv.3,Day,22,SMG,PPS-43,14,0,2,200,5%,150%,15,17,5,18,55,0,0,0,100,0,4,0,-,-,-,508,38,45,53,60,233
933,Adv.3,Day,207,AR,CZ2000,11,0,2,122,20%,150%,15,23,11,11,57,0,0,0,100,0,1,0,-,-,-,423,37,44,51,59,234
933,Adv.3,Day,131,SMG,EVO 3,11,0,2,214,5%,150%,15,12,5,17,68,0,0,0,100,0,1,0,-,-,-,487,36,43,51,58,235
933,Adv.3,Day,25,SMG,MP40,11,0,2,204,5%,150%,15,14,5,15,55,0,0,0,100,0,4,0,-,-,-,482,36,43,50,57,236
933,Adv.3,Day,280,SMG,MAT-49,11,0,2,204,5%,150%,15,14,5,17,57,0,0,0,100,0,1,0,-,-,-,477,35,42,50,57,237
933,Adv.3,Day,93,SMG,IDW,15,0,2,172,5%,150%,15,13,5,23,53,0,0,0,100,0,4,0,-,-,-,472,35,42,49,56,238
933,Adv.3,Day,120,AR,ARX-160,11,0,2,110,20%,150%,15,24,12,12,53,0,0,0,100,0,1,0,-,-,-,406,35,42,49,56,239
933,Adv.3,Day,1001,HG,Noel,1,0,1,30,20%,150%,15,15,9,11,44,0,0,0,100,0,4,0,-,-,-,169,33,40,47,54,240
933,Adv.3,Day,244,HG,TEC-9,1,0,1,42,20%,150%,15,12,8,10,44,0,0,0,100,0,4,0,-,-,-,166,33,39,46,53,241
933,Adv.3,Day,310,HG,Rex Zero 1,1,0,1,35,20%,150%,15,13,9,11,42,0,0,0,100,0,4,0,-,-,-,166,33,39,46,53,242
933,Adv.3,Day,202,HG,Thunder,1,0,1,43,40%,150%,15,17,8,8,24,0,0,0,100,0,4,0,-,-,-,165,33,39,46,52,243
933,Adv.3,Day,210,HG,CZ52,1,0,1,38,20%,150%,15,13,8,10,36,0,0,0,100,0,4,0,-,-,-,158,31,37,44,50,244
933,Adv.3,Day,13,HG,Type92,1,0,1,32,20%,150%,15,13,7,12,42,0,0,0,100,0,4,0,-,-,-,154,30,36,43,49,245
933,Adv.3,Day,1035,HG,Tae Yamada,1,0,1,47,20%,150%,15,11,7,10,36,0,1,0,100,0,1,0,-,-,-,156,31,37,43,49,246
933,Adv.3,Day,139,HG,Bren Ten,1,0,1,35,20%,150%,15,13,8,10,40,0,0,0,100,0,4,0,-,-,-,152,30,36,42,48,247
933,Adv.3,Day,140,HG,PSM,1,0,1,29,20%,150%,15,9,9,14,42,0,0,0,100,0,4,0,-,-,-,151,30,36,42,48,248
933,Adv.3,Day,248,HG,Jericho,1,0,1,38,20%,150%,15,13,8,10,42,0,0,0,100,0,1,0,-,-,-,148,29,35,41,47,249
933,Adv.3,Day,346,HG,CZ100,1,0,1,37,20%,150%,15,12,8,12,40,0,0,0,100,0,1,0,-,-,-,147,29,35,41,47,250
933,Adv.3,Day,141,HG,Gr USPCompact,3,0,1,34,20%,150%,15,11,11,14,45,0,0,0,100,0,1,0,-,-,-,144,28,34,40,46,251
933,Adv.3,Day,100,HG,P7,1,0,1,32,20%,150%,15,13,9,12,42,0,0,0,100,0,1,0,-,-,-,145,29,34,40,46,252
933,Adv.3,Day,186,HG,P226,1,0,1,37,20%,150%,15,12,9,10,42,0,0,0,100,0,1,0,-,-,-,145,29,34,40,46,253
933,Adv.3,Day,123,HG,P99,1,0,1,30,20%,150%,15,13,9,13,42,0,0,0,100,0,1,0,-,-,-,141,28,33,39,45,254
933,Adv.3,Day,322,HG,QSB-91,1,0,1,35,20%,150%,15,14,9,10,36,0,0,0,100,0,1,0,-,-,-,142,28,34,39,45,255
933,Adv.3,Day,232,HG,MP-448,1,0,1,32,20%,150%,15,10,9,13,40,0,0,0,100,0,1,0,-,-,-,138,27,33,38,44,256
933,Adv.3,Day,277,HG,Gr VP70,1,0,1,33,20%,150%,15,12,8,10,40,0,0,0,100,0,1,0,-,-,-,138,27,33,38,44,257
933,Adv.3,Day,366,SG,SPAS-15,1,0,1,132,40%,150%,15,15,3,3,24,3,3,0,100,0,4,0,-,-,-,276,27,33,38,44,258
933,Adv.3,Day,132,HG,Type59,1,0,1,30,20%,150%,15,11,8,12,40,0,0,0,100,0,1,0,-,-,-,135,27,32,37,43,259
933,Adv.3,Day,1022,SG,Dana Zane,1,0,1,135,40%,150%,15,16,3,3,18,3,1,0,100,0,4,0,-,-,-,274,27,32,38,43,260
933,Adv.3,Day,151,SG,M1887,1,0,1,138,40%,150%,15,15,3,3,15,3,4,0,100,0,1,0,-,-,-,259,25,31,36,41,261
933,Adv.3,Day,152,SG,M1897,1,0,1,127,40%,150%,15,15,3,3,18,3,4,0,100,0,4,0,-,-,-,258,25,30,36,41,262
933,Adv.3,Day,160,SG,Saiga-12,1,0,1,132,40%,150%,15,13,3,3,25,3,5,0,100,0,1,0,-,-,-,257,25,30,35,41,263
933,Adv.3,Day,284,RF,Zas M76,1,0,1,42,40%,150%,15,42,11,6,25,0,0,0,100,0,4,0,-,-,-,186,25,30,35,40,264
933,Adv.3,Day,299,SG,HSM10,1,0,1,124,40%,150%,15,14,3,3,19,3,4,0,100,0,4,0,-,-,-,254,25,30,35,40,265
933,Adv.3,Day,281,SG,CAWS,1,0,1,124,40%,150%,15,13,3,3,25,3,5,0,100,0,1,0,-,-,-,248,24,29,34,39,266
933,Adv.3,Day,1041,SG,Saki Nikaido,1,0,1,121,40%,150%,15,17,3,3,19,3,5,0,100,0,1,0,-,-,-,244,24,29,34,39,267
933,Adv.3,Day,353,SG,MAG-7,1,0,1,121,40%,150%,15,18,3,3,18,3,5,0,100,0,1,0,-,-,-,241,24,28,33,38,268
933,Adv.3,Day,321,SG,TS12,1,0,1,121,40%,150%,15,14,3,3,21,3,3,0,100,0,1,0,-,-,-,236,23,28,33,37,269
933,Adv.3,Day,231,RF,M82A1,1,0,1,44,40%,150%,15,57,10,5,22,0,0,0,100,0,4,0,-,-,-,201,22,27,31,36,270
933,Adv.3,Day,263,MG,Gr MG36,11,0,2,200,5%,150%,15,36,9,9,88,0,10,0,100,0,1,0,-,-,-,603,22,27,31,36,271
933,Adv.3,Day,312,RF,VSK-94,1,0,1,44,40%,150%,15,48,10,5,25,0,0,0,100,0,4,0,-,-,-,200,22,27,31,36,272
933,Adv.3,Day,334,RF,Model 99,1,0,1,49,40%,150%,15,47,11,6,23,0,0,0,100,0,4,0,-,-,-,204,22,27,32,36,273
933,Adv.3,Day,302,SG,Defender,1,0,1,124,40%,150%,15,14,2,2,18,2,8,0,50,0,1,0,-,-,-,229,22,27,32,36,274
933,Adv.3,Day,360,RF,TFQ,1,0,1,45,40%,150%,15,47,11,5,25,0,0,0,100,0,4,0,-,-,-,198,22,26,31,35,275
933,Adv.3,Day,124,RF,Super SASS,1,0,1,44,40%,150%,15,48,10,5,27,0,0,0,100,0,4,0,-,-,-,194,21,26,30,34,276
933,Adv.3,Day,35,RF,M1A1,2,0,1,43,40%,150%,15,38,12,8,27,0,0,0,100,0,4,0,-,-,-,191,21,25,30,34,277
933,Adv.3,Day,117,RF,Gr PSG-1,1,0,1,47,40%,150%,15,50,11,5,27,0,0,0,100,0,1,0,-,-,-,189,21,25,29,34,278
933,Adv.3,Day,256,RF,Falcon,1,0,1,44,40%,150%,15,54,10,5,22,0,0,0,100,0,4,0,-,-,-,189,21,25,29,34,279
933,Adv.3,Day,255,RF,Scout,1,0,1,45,40%,150%,15,46,11,6,24,0,0,0,100,0,4,0,-,-,-,191,21,25,30,34,280
933,Adv.3,Day,268,RF,T-CMS,1,0,1,44,40%,150%,15,48,11,5,25,0,0,0,100,0,4,0,-,-,-,193,21,26,30,34,281
933,Adv.3,Day,264,MG,Chauchat,11,0,2,192,5%,150%,15,46,8,8,57,0,9,0,100,0,1,0,-,-,-,571,21,25,29,34,282
933,Adv.3,Day,308,RF,C14,1,0,1,47,40%,150%,15,50,11,5,22,0,0,0,100,0,4,0,-,-,-,191,21,25,30,34,283
933,Adv.3,Day,362,MG,LS26,11,0,2,182,5%,150%,15,49,8,7,69,0,9,0,100,0,1,0,-,-,-,575,21,25,30,34,284
933,Adv.3,Day,52,RF,VM59,1,0,1,49,40%,150%,15,46,9,5,27,0,0,0,100,0,4,0,-,-,-,188,21,25,29,33,285
933,Adv.3,Day,182,RF,wz.29,1,0,1,49,40%,150%,15,46,10,6,22,0,0,0,100,0,4,0,-,-,-,188,21,25,29,33,286
933,Adv.3,Day,217,RF,SM-1,1,0,1,41,40%,150%,15,37,11,6,27,0,0,0,100,0,4,0,-,-,-,184,20,24,28,33,287
933,Adv.3,Day,41,RF,SKS,1,0,1,47,40%,150%,15,41,9,6,24,0,0,0,100,0,4,0,-,-,-,178,20,24,28,32,288
933,Adv.3,Day,147,RF,SSG 69,1,0,1,40,40%,150%,15,50,11,6,20,0,0,0,100,0,4,0,-,-,-,181,20,24,28,32,289
933,Adv.3,Day,38,RF,M21,1,0,1,47,40%,150%,15,48,11,5,24,0,0,0,100,0,1,0,-,-,-,178,20,24,28,32,290
933,Adv.3,Day,174,RF,Type81R,1,0,1,38,40%,150%,15,46,11,6,21,0,0,0,100,0,4,0,-,-,-,178,20,24,28,32,291
933,Adv.3,Day,47,RF,G43,1,0,1,40,40%,150%,15,44,9,5,27,0,0,0,100,0,4,0,-,-,-,177,19,23,27,31,292
933,Adv.3,Day,1037,RF,Sakura Minamoto,1,0,1,44,40%,150%,15,47,10,5,23,0,1,0,100,0,1,0,-,-,-,176,19,23,27,31,293
933,Adv.3,Day,230,RF,OBR,1,0,1,41,40%,150%,15,45,11,5,25,0,0,0,100,0,1,0,-,-,-,171,19,23,26,30,294
933,Adv.3,Day,241,RF,RT-20,1,0,1,45,40%,150%,15,59,11,5,18,0,0,0,100,0,1,0,-,-,-,171,19,23,26,30,295
933,Adv.3,Day,40,RF,SVT-38,1,0,1,42,40%,150%,15,46,9,6,24,0,0,0,100,0,1,0,-,-,-,162,18,21,25,29,296
933,Adv.3,Day,145,RF,OTs-44,1,0,1,40,40%,150%,15,55,9,5,21,0,0,0,100,0,1,0,-,-,-,164,18,22,25,29,297
933,Adv.3,Day,342,AR,KH2002,1,0,1,66,20%,150%,15,20,8,6,53,0,0,0,100,0,4,0,-,-,-,213,18,22,26,29,298
933,Adv.3,Day,1023,SMG,Henrietta,1,0,1,96,5%,150%,15,12,3,12,63,0,0,0,100,0,4,0,-,-,-,235,17,21,24,28,299
933,Adv.3,Day,313,AR,S-ACR,1,0,1,62,20%,150%,15,17,7,6,61,0,0,0,100,0,4,0,-,-,-,206,18,21,25,28,300
933,Adv.3,Day,66,AR,Type56-1,2,0,1,70,20%,150%,15,23,7,7,49,0,0,0,100,0,1,0,-,-,-,194,16,20,23,27,301
933,Adv.3,Day,193,AR,T65,1,0,1,62,20%,150%,15,21,7,6,52,0,0,0,100,0,4,0,-,-,-,196,17,20,24,27,302
933,Adv.3,Day,59,SMG,AK-74U,2,0,1,98,5%,150%,15,16,4,12,60,0,0,0,100,0,1,0,-,-,-,225,16,20,23,27,303
933,Adv.3,Day,227,AR,A-91,1,0,1,57,20%,150%,15,20,8,6,51,0,0,0,100,0,4,0,-,-,-,198,17,20,24,27,304
933,Adv.3,Day,344,AR,FARA 83,1,0,1,55,20%,150%,15,18,8,7,52,0,0,0,100,0,4,0,-,-,-,194,16,20,23,27,305
933,Adv.3,Day,343,AR,APC556,1,0,1,57,20%,150%,15,18,7,7,51,0,0,0,100,0,4,0,-,-,-,193,16,20,23,27,306
933,Adv.3,Day,70,AR,FF FNC,1,0,1,55,20%,150%,15,20,7,6,50,0,0,0,100,0,4,0,-,-,-,186,16,19,22,26,307
933,Adv.3,Day,191,SMG,M12,1,0,1,102,5%,150%,15,11,3,9,52,0,0,0,100,0,4,0,-,-,-,221,16,19,23,26,308
933,Adv.3,Day,102,SMG,UMP40,1,0,1,90,5%,150%,15,11,3,11,59,0,0,0,100,0,4,0,-,-,-,219,16,19,22,26,309
933,Adv.3,Day,265,AR,Gr HK33,1,0,1,53,20%,150%,15,19,8,7,50,0,0,0,100,0,4,0,-,-,-,188,16,19,23,26,310
933,Adv.3,Day,291,SMG,43M,2,0,1,94,5%,150%,15,13,4,9,61,0,0,0,100,0,4,0,-,-,-,219,16,19,22,26,311
933,Adv.3,Day,301,SMG,MAS-38,1,0,1,96,5%,150%,15,11,3,11,57,0,0,0,100,0,4,0,-,-,-,220,16,19,23,26,312
933,Adv.3,Day,289,AR,R5,1,0,1,62,20%,150%,15,21,8,7,51,0,0,0,100,0,1,0,-,-,-,191,16,20,23,26,313
933,Adv.3,Day,327,SMG,SUB-2000,1,0,1,97,5%,150%,15,11,3,10,59,0,0,0,100,0,4,0,-,-,-,220,16,19,23,26,314
933,Adv.3,Day,347,SMG,SR2,1,0,1,104,5%,150%,15,13,3,10,64,0,0,0,100,0,1,0,-,-,-,221,16,19,23,26,315
933,Adv.3,Day,364,SMG,MPK,1,0,1,93,5%,150%,15,12,3,10,52,0,0,0,100,0,4,0,-,-,-,219,16,19,22,26,316
933,Adv.3,Day,363,SMG,MPL,1,0,1,93,5%,150%,15,12,3,10,52,0,0,0,100,0,4,0,-,-,-,219,16,19,22,26,317
933,Adv.3,Day,33,SMG,m45,1,0,1,93,5%,150%,15,13,3,10,52,0,0,0,100,0,4,0,-,-,-,210,15,18,22,25,318
933,Adv.3,Day,21,SMG,PPSh-41,1,0,1,97,5%,150%,15,11,3,9,65,0,0,0,100,0,4,0,-,-,-,213,15,19,22,25,319
933,Adv.3,Day,144,SMG,MT-9,1,0,1,102,5%,150%,15,11,3,10,63,0,0,0,100,0,1,0,-,-,-,210,15,18,22,25,320
933,Adv.3,Day,203,SMG,Honey Badger,1,0,1,99,5%,150%,15,15,3,11,60,0,0,0,100,0,1,0,-,-,-,215,16,19,22,25,321
933,Adv.3,Day,239,AR,Type03,1,0,1,58,20%,150%,15,21,8,7,50,0,0,0,100,0,1,0,-,-,-,179,15,18,21,25,322
933,Adv.3,Day,258,AR,Magal,1,0,1,58,20%,150%,15,17,7,6,46,0,0,0,100,0,4,0,-,-,-,183,16,19,22,25,323
933,Adv.3,Day,267,SMG,MP41,1,0,1,97,5%,150%,15,12,3,9,52,0,0,0,100,0,4,0,-,-,-,216,16,19,22,25,324
933,Adv.3,Day,224,SMG,PM-06,1,0,1,96,5%,150%,15,12,3,11,57,0,0,0,100,0,1,0,-,-,-,212,15,19,22,25,325
933,Adv.3,Day,298,AR,Vepr,1,0,1,55,20%,150%,15,18,7,7,48,0,0,0,100,0,4,0,-,-,-,184,16,19,22,25,326
933,Adv.3,Day,1030,SMG,Jashin-chan,1,0,1,102,5%,150%,15,10,3,10,54,0,0,0,100,0,1,0,-,-,-,215,16,19,22,25,327
933,Adv.3,Day,359,SMG,Sterling,1,0,1,99,5%,150%,15,12,3,11,57,0,0,0,100,0,1,0,-,-,-,216,16,19,22,25,328
933,Adv.3,Day,74,AR,SIG-510,1,0,1,58,20%,150%,15,21,6,6,39,0,0,0,100,0,4,0,-,-,-,176,15,18,21,24,329
933,Adv.3,Day,31,SMG,M38,1,0,1,102,5%,150%,15,13,3,8,52,0,0,0,100,0,1,0,-,-,-,200,15,18,21,24,330
933,Adv.3,Day,24,SMG,PP-2000,2,0,1,80,5%,150%,15,14,4,13,58,0,0,0,100,0,4,0,-,-,-,206,15,18,21,24,331
933,Adv.3,Day,94,SMG,Type64,2,0,1,89,5%,150%,15,13,4,11,66,0,0,0,100,0,1,0,-,-,-,200,15,18,21,24,332
